region,production_field,year,value,region_standard
        Архангельская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2005,43464926.7,Архангельская область
        Архангельская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2005,64488254.54,Архангельская область
        Архангельская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2005,14521554.8,Архангельская область
            Ненецкий автономный округ (Архангельская область),РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2005,41898040.3,Ненецкий автономный округ
            Ненецкий автономный округ (Архангельская область),РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2005,345181.6,Ненецкий автономный округ
            Ненецкий автономный округ (Архангельская область),"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2005,500281.1,Ненецкий автономный округ
        Вологодская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2005,163110.4,Вологодская область
        Вологодская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2005,213085158.9,Вологодская область
        Вологодская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2005,17217661.9,Вологодская область
        Калининградская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2005,12486607.2,Калининградская область
        Калининградская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2005,61612963.8,Калининградская область
        Калининградская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2005,7611701.4,Калининградская область
        Ленинградская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2005,4129574.8,Ленинградская область
        Ленинградская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2005,162569961.9,Ленинградская область
        Ленинградская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2005,31720121.1,Ленинградская область
        Мурманская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2005,27035517.9,Мурманская область
        Мурманская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2005,45558359.7,Мурманская область
        Мурманская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2005,23278412.5,Мурманская область
        Новгородская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2005,180970.9,Новгородская область
        Новгородская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2005,52412422.15,Новгородская область
        Новгородская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2005,7544750.6,Новгородская область
        Псковская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2005,92346.0,Псковская область
        Псковская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2005,22475024.7,Псковская область
        Псковская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2005,5044821.9,Псковская область
        Город Санкт-Петербург город федерального значения,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2005,1260649.6,Санкт-Петербург
        Город Санкт-Петербург город федерального значения,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2005,372490642.9,Санкт-Петербург
        Город Санкт-Петербург город федерального значения,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2005,59549378.11,Санкт-Петербург
    Южный федеральный округ (по 2009 год),РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2005,54017816.91,
    Южный федеральный округ (по 2009 год),    Подраздел СА ДОБЫЧА ТОПЛИВНО-ЭНЕРГЕТИЧЕСКИХ ПОЛЕЗНЫХ  ИСКОПАЕМЫХ,2005,48748346.7,
    Южный федеральный округ (по 2009 год),"        Добыча каменного угля,бурого угля и торфа",2005,6020977.4,
    Южный федеральный округ (по 2009 год),        Добыча сырой нефти и природного газа; предоставление услуг в этих областях,2005,42727369.3,
